source,family,implementation,workload,operations_kind,operations,threads,n,expected_repetitions,reported_real_time_ns_mean,reported_real_time_ns_median,reported_real_time_ns_stddev,reported_real_time_ns_cv,reported_real_time_ns_q25,reported_real_time_ns_q75,reported_real_time_ns_ci95_low,reported_real_time_ns_ci95_high,wall_time_ns_mean,wall_time_ns_median,wall_time_ns_stddev,wall_time_ns_cv,wall_time_ns_q25,wall_time_ns_q75,wall_time_ns_ci95_low,wall_time_ns_ci95_high,cpu_time_ns_mean,cpu_time_ns_median,cpu_time_ns_stddev,cpu_time_ns_cv,cpu_time_ns_q25,cpu_time_ns_q75,cpu_time_ns_ci95_low,cpu_time_ns_ci95_high,ns_per_operation_mean,ns_per_operation_median,ns_per_operation_stddev,ns_per_operation_cv,ns_per_operation_q25,ns_per_operation_q75,ns_per_operation_ci95_low,ns_per_operation_ci95_high,throughput_total_mops_mean,throughput_total_mops_median,throughput_total_mops_stddev,throughput_total_mops_cv,throughput_total_mops_q25,throughput_total_mops_q75,throughput_total_mops_ci95_low,throughput_total_mops_ci95_high,throughput_per_thread_mops_mean,throughput_per_thread_mops_median,throughput_per_thread_mops_stddev,throughput_per_thread_mops_cv,throughput_per_thread_mops_q25,throughput_per_thread_mops_q75,throughput_per_thread_mops_ci95_low,throughput_per_thread_mops_ci95_high,effective_batch_items,logical_operations
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,4,30,30,727371.5727256697,725879.220051695,23121.869370157765,0.03178824996351383,705094.1348963373,750832.9239589293,714927.6320312481,746005.4309890533,2909486.290902679,2903516.88020678,92487.47748063106,0.03178824996351383,2820376.539585349,3003331.695835717,2859710.5281249923,2984021.7239562133,2897396.2524999874,2883754.6291659856,94071.1497690981,0.032467478235995446,2805161.6864584717,2995698.96354229,2853121.6447921284,2969665.72604171,177.58095037247796,177.21660645793335,5.644987639198673,0.03178824996351383,172.1421227774261,183.30881932591043,174.54287891387892,182.13023217506185,5.6367625201612706,5.64281267739599,0.17993613116307539,0.031921893200128525,5.455278298548146,5.809255835299465,5.490640760473914,5.72926299513991,1.4091906300403176,1.4107031693489975,0.044984032790768846,0.031921893200128525,1.3638195746370365,1.4523139588248664,1.3726601901184785,1.4323157487849776,8192.0,16384.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,8,30,30,882172.5000530893,881840.1066642307,20641.346003549563,0.023398310423763335,870193.8676657022,893053.6332109844,874478.1412630687,889982.4661988167,7057380.000424715,7054720.853313846,165130.7680283965,0.023398310423763335,6961550.941325618,7144429.065687875,6995825.130104549,7119859.729590533,7029205.77023821,7026978.693877563,165139.96444013205,0.02349340307255448,6938224.000000266,7121514.061862417,6958047.978316689,7090331.238520518,215.37414552077377,215.29299479107192,5.03939111414784,0.023398310423763325,212.44967472307178,218.0306721706505,213.49563995680387,217.28087553682045,4.64553621725398,4.644873444962391,0.10852208983412011,0.023360508832340678,4.586514269409813,4.707001959887923,4.60234165936422,4.683936461269747,0.5806920271567475,0.5806091806202989,0.013565261229265014,0.023360508832340678,0.5733142836762266,0.5883752449859904,0.5752927074205275,0.5854920576587184,16384.0,32768.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,12,30,30,1315541.3691688858,1350802.3396162745,95662.22763228262,0.07271700447757014,1220522.4049271888,1397639.0628307571,1281924.944609779,1391489.6946102374,15786496.430026632,16209628.075395294,1147946.7315873913,0.07271700447757012,14646268.859126264,16771668.753969086,15383099.335317347,16697876.335322848,15541852.521560647,16075244.865079,1250364.0873573443,0.08045141887833254,14304629.200396776,16627652.819444194,15005543.382936548,16564573.732142463,321.1770920822475,329.7857274453795,23.35503604303775,0.07271700447757014,297.97910276542694,341.2204743239153,312.9699571801218,339.71916372320254,3.1303303151393247,3.032278613302509,0.23905141437181754,0.0763661947161566,2.9306572378951024,3.3560378561031015,2.9436390135177035,3.196251157145194,0.2608608595949437,0.2526898844418758,0.019920951197651464,0.07636619471615662,0.24422143649125852,0.27966982134192514,0.2453032511264753,0.26635426309543286,24576.0,49152.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,16,30,30,1248101.2563006722,1244632.921115812,29759.340489710165,0.02384369083796598,1234033.222927453,1261500.8046873556,1239345.0601129173,1257994.2637798898,19969620.100810755,19914126.73785299,476149.44783536263,0.02384369083796598,19744531.566839248,20184012.87499769,19829520.961806677,20127908.220478237,15452969.692824129,15457779.559027918,424325.05927647086,0.027459127126452206,15128894.570312532,15691034.272569017,15260608.986110546,15649138.86458369,304.7122207765313,303.86545925679,7.265463986745644,0.02384369083796597,301.27764231627265,307.98359489437394,302.5744775666302,307.12750580563716,3.283577947912551,3.290930617584195,0.07782816092356672,0.023702242540958696,3.2469261922888863,3.319212163006745,3.255977435639819,3.3049714208201446,0.20522362174453443,0.20568316359901218,0.00486426005772292,0.023702242540958696,0.2029328870180554,0.20745076018792155,0.2034985897274887,0.20656071380125904,32768.0,65536.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,24,30,30,1260627.2791908265,1252498.9789495482,60630.601492476344,0.048095581059767335,1221204.9947914863,1272647.9978660624,1231755.270110147,1263438.8855612986,30255054.70057984,30059975.494789153,1455134.4358194324,0.048095581059767335,29308919.87499567,30543551.948785502,29562126.48264353,30322533.253471166,16564341.859374724,16547320.795138223,560963.5535988508,0.03386573148279773,16317790.695312357,16936636.307291128,16372748.562500387,16872669.08854145,307.7703318336979,305.78588353260454,14.802392942499116,0.048095581059767356,298.1457506815152,310.70507760401915,300.7215014917351,308.4567591702389,3.2561060568812366,3.270268767278716,0.1493772952782201,0.04587605338055133,3.218493321491878,3.354069637551519,3.242016903929695,3.325336372893984,0.13567108570338485,0.13626119863661318,0.006224053969925836,0.04587605338055132,0.13410388839549492,0.13975290156464662,0.1350840376637373,0.138555682203916,49152.0,98304.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,32,30,30,1238646.3355144025,1248253.4479979267,65812.89298354008,0.05313291703737885,1194870.0931396994,1289097.7897461965,1218844.6623046633,1274449.458056681,39636682.73646088,39944110.335933656,2106012.5754732825,0.05313291703737885,38235842.98047038,41251129.27187829,39003029.19374923,40782382.657813795,16478012.263958212,16764750.29687444,897335.5943693233,0.05445654366528386,16500727.397656083,16939658.681249507,16557713.128125515,16919334.77656249,302.4038905064459,304.7493769526189,16.067600826059586,0.05313291703737884,291.71633133293443,314.721140074755,297.56949763297445,311.14488722086946,3.316193473090656,3.281401200371154,0.18253882061678406,0.0550446836404451,3.177422861722516,3.428155671754413,3.2139382298257555,3.3605850065283365,0.103631046034083,0.10254378751159857,0.005704338144274502,0.0550446836404451,0.09929446442882862,0.1071298647423254,0.10043556968205486,0.10501828145401051,65536.0,131072.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,48,30,30,1266070.069565023,1276416.6963975164,64347.68304766297,0.05082474074264354,1242013.9406647854,1310686.4703231826,1246278.5326605225,1298866.7853733008,60771363.3391211,61268001.42708078,3088688.7862878223,0.05082474074264354,59616669.1519097,62912950.575512774,59821369.56770508,62345605.69791843,17128181.72997693,17055197.68750018,234872.79191845766,0.01371265179347055,16987539.763888437,17284988.90625079,17040017.64062473,17204678.57465285,309.0991380773982,311.6251700189248,15.709883556558339,0.05082474074264353,303.22605973261363,319.9918140437458,304.2672198878229,317.1061487727785,3.24394906170517,3.208984147711132,0.17874061156513055,0.055099697364290975,3.1251166447004666,3.2978710124507975,3.1535181761927245,3.286592499391532,0.06758227211885771,0.06685383641064858,0.003723762740940219,0.05509969736429096,0.06510659676459304,0.06870564609272495,0.06569829533734842,0.06847067707065692,98304.0,196608.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,64,30,30,1254995.2685546477,1262066.375244175,66214.3562050007,0.05276064210286499,1192822.4568239609,1304260.7052122233,1223348.1843018313,1289141.1375975492,80319697.18749745,80772248.0156272,4237718.797120045,0.05276064210286499,76340637.2367335,83472685.1335823,78294283.7953172,82505032.80624315,17205641.531979237,17201760.273437873,347070.89874981885,0.02017192431358843,16914869.296094183,17517014.22734295,16979848.3515632,17471811.365625605,306.39532923697453,308.12167364359743,16.165614307861492,0.05276064210286497,291.2164201230373,318.42302373345296,298.6689903080643,314.73172304627667,3.272653619924195,3.245474196321844,0.17463265714037188,0.053361179465249035,3.140476869269806,3.4338839622188817,3.177324941035188,3.3483551573690873,0.05113521281131555,0.05071053431752881,0.0027286352678183106,0.053361179465249035,0.04906995108234072,0.05365443690967003,0.04964570220367481,0.05231804933389199,131072.0,262144.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,1,30,30,459877.5046226358,460443.823155237,3896.047123413907,0.008471923684570977,457249.05979654205,462606.7363232654,458223.6227731182,461944.0966919616,459877.5046226358,460443.823155237,3896.047123413907,0.008471923684570977,457249.05979654205,462606.7363232654,458223.6227731182,461944.0966919616,453484.31687865505,453838.73791348014,2217.4794949410616,0.004889870305116687,452001.4481553952,455070.6857502792,452126.90012719156,454448.011450186,28.068695350502672,28.10326069062726,0.23779584493493153,0.008471923684571002,27.908267809847537,28.235274433793055,27.96775041339833,28.194830120358983,35.62935912131855,35.58306541178286,0.3029110472126996,0.008501725955307885,35.41669177022668,35.83169790997586,35.46749752514381,35.75548208232444,35.62935912131855,35.58306541178286,0.3029110472126996,0.008501725955307885,35.41669177022668,35.83169790997586,35.46749752514381,35.75548208232444,8192.0,16384.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,2,30,30,1428220.47344195,1423775.893292584,52580.32266529619,0.036815270221256434,1412967.0162621615,1477859.1636189315,1417162.8617894724,1450666.1808951779,2856440.9468839,2847551.786585168,105160.64533059238,0.036815270221256434,2825934.032524323,2955718.327237863,2834325.723578945,2901332.3617903558,2827561.837940658,2817250.221544845,105809.52621817995,0.03742076470208768,2795694.102642027,2930369.3343505757,2804317.8434962053,2870604.9349599755,87.17165975597841,86.9003841120962,3.209248209551768,0.03681527022125641,86.24066261365732,90.2013649669758,86.4967567010176,88.54163701752796,11.487014353958411,11.507441569677193,0.43303127598842145,0.03769746103252664,11.086313740960042,11.595458837846968,11.297160043351026,11.561133768125622,5.743507176979206,5.753720784838596,0.21651563799421072,0.03769746103252664,5.543156870480021,5.797729418923484,5.648580021675513,5.780566884062811,16384.0,32768.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,4,30,30,2980192.5281251194,2907498.7406261247,128701.31846648298,0.0431855718219154,2900204.6010418776,3007028.346354919,2902375.5677068643,3003569.165626156,11920770.112500478,11629994.962504499,514805.2738659319,0.0431855718219154,11600818.40416751,12028113.385419676,11609502.270827457,12014276.662504625,11852749.121111158,11556152.170831624,513365.83206495596,0.04331196305763279,11529151.69999962,11996251.03541543,11535705.8583337,11940155.733333204,181.89651660919918,177.4596399307937,7.855305082182795,0.04318557182191538,177.01444098155994,183.53444496795163,177.14694627117092,183.32331333167454,5.506933487371545,5.635084126121102,0.22295551801371274,0.04048632846664891,5.448568826870101,5.649256606059736,5.454843825317826,5.645031261088604,1.3767333718428862,1.4087710315302755,0.055738879503428186,0.04048632846664891,1.3621422067175253,1.412314151514934,1.3637109563294565,1.411257815272151,32768.0,65536.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,8,30,30,3530036.60977585,3524284.849157985,91199.47762678786,0.025835278131174633,3462279.087739644,3614288.062499928,3475522.5937503222,3579803.7481969716,28240292.8782068,28194278.79326388,729595.8210143029,0.025835278131174633,27698232.701917153,28914304.499999423,27804180.750002578,28638429.985575773,28121707.87467867,28087569.480769232,721766.5643190248,0.025665815445331374,27587058.257210582,28783181.533653006,27678827.432693854,28505033.783653982,215.4563360458893,215.10527643786526,5.566374366869375,0.025835278131174626,211.32074510129664,220.59863662719286,212.12906455995622,218.4938811155378,4.644292966405297,4.648944361894644,0.11940931365958743,0.025710977865380177,4.533169635445638,4.732151416796986,4.576803412155591,4.714112741499054,0.5805366208006622,0.5811180452368305,0.014926164207448429,0.025710977865380177,0.5666462044307048,0.5915189270996233,0.5721004265194489,0.5892640926873818,65536.0,131072.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,12,30,30,5333976.301818997,5449570.111113284,275184.18471751706,0.05159081502174532,5069471.982887348,5522642.70634764,5128174.833829679,5506742.130951659,64007715.62182796,65394841.3333594,3302210.2166102035,0.051590815021745305,60833663.794648185,66271712.47617167,61538098.005956136,66080905.5714199,63075236.73095271,64724108.54761864,3597445.1303423243,0.057034191495582,59796461.93750004,65727524.45535895,60406629.60119002,65359798.91666761,325.5600770153196,332.61536322712914,16.795909711762516,0.05159081502174532,309.4160145805266,337.07536049485105,312.9989522601122,336.10486639109246,3.079617929699934,3.006476626865844,0.16030845168774116,0.05205465591745044,2.966698618040505,3.2319042746189197,2.975261891750722,3.1950322367761914,0.2566348274749945,0.250539718905487,0.013359037640645095,0.05205465591745044,0.24722488483670874,0.26932535621824333,0.24793849097922682,0.2662526863980159,98304.0,196608.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,16,30,30,5022271.0690106945,5028329.741796611,155144.92271459074,0.030891387697468856,4908122.916797098,5139564.722265177,4957412.880859025,5094464.6496088095,80356337.10417111,80453275.86874577,2482318.7634334518,0.030891387697468856,78529966.66875356,82233035.55624284,79318606.0937444,81511434.39374095,62111707.18249922,62178638.85000165,1979724.9159846494,0.031873619415543335,60639871.14999959,63650344.36562717,60926495.83124939,63357450.399997845,306.5350994269223,306.9048914670783,9.469294599279216,0.030891387697468846,299.5680491209166,313.69413588044296,302.5764697789932,310.9414458989752,3.2652915865409793,3.2583451696025794,0.10127446125164159,0.03101544182733299,3.187873881240663,3.3381411446843416,3.216044953547917,3.304949739921009,0.2040807241588112,0.2036465731001612,0.0063296538282275995,0.03101544182733299,0.19924211757754143,0.20863382154277135,0.20100280959674482,0.20655935874506307,131072.0,262144.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,24,30,30,5042376.449324909,4995365.042823607,225058.98370065348,0.04463351476480602,4884949.313080387,5182795.834491282,4919530.771412158,5141235.210647598,121017034.7837978,119888761.02776657,5401415.608815682,0.044633514764806016,117238783.51392928,124387100.02779076,118068738.51389179,123389645.05554233,65643621.32500003,65334977.111111216,1755790.9450161955,0.026747319992041812,64121860.906247735,67083632.41666669,64662436.15972331,66643476.847222015,307.762234455866,304.8928859145268,13.736510235635588,0.04463351476480602,298.1536445971916,316.3327535700246,300.2643293098241,313.7960943998778,3.2553872856148733,3.2798423036756033,0.14222010160239135,0.043687613523233686,3.1612333698985875,3.3539824883702325,3.186845673688937,3.33039893377091,0.13564113690061974,0.1366600959864835,0.0059258375667663055,0.04368761352323368,0.13171805707910778,0.13974927034875967,0.1327852364037057,0.1387666222404546,196608.0,393216.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,32,30,30,5097164.782942827,5143858.346191132,211835.81371232407,0.04155953804381846,4933118.523683055,5255865.905272383,5033220.300538544,5215638.92749044,163109273.05417046,164603467.07811624,6778746.03879437,0.04155953804381846,157859792.75785777,168187708.96871626,161063049.6172334,166900445.6796941,67242517.58020827,67119765.38281082,1031615.8925288243,0.015341720233753763,66561419.57421795,68153760.19531387,66724864.56249589,67658803.16406289,311.1062489589128,313.95619788764236,12.929431989277589,0.04155953804381845,301.0936598927646,320.7925967573476,307.20338748404197,318.33733688296144,3.219916602815037,3.185176082772572,0.13915502160006119,0.04321696452585257,3.1172902981381476,3.3214319221896864,3.1413820708575173,3.2552802789720685,0.1006223938379699,0.09953675258664288,0.004348594425001912,0.04321696452585257,0.09741532181681711,0.1037947475684277,0.09816818971429742,0.10172750871787714,262144.0,524288.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,48,30,30,5004045.30920117,5000798.932833957,248011.61733949228,0.0495622245632872,4919420.887857869,5172495.787869134,4955306.14615822,5102808.666557558,240194174.84165615,240038348.77602988,11904557.632295633,0.04956222456328721,236132202.61717772,248279797.81771845,237854695.01559457,244934815.99476278,67945588.27152766,67714404.4895843,1526996.1204304276,0.022473808223253098,66990978.51301936,68969751.23437536,67167815.23437542,68506906.26562756,305.42268732917296,305.22454424035374,15.13742781613112,0.0495622245632872,300.2576225499188,315.70408861505945,302.4478848973523,311.4507242771947,3.282377801085493,3.2763142831255117,0.17224756373954114,0.052476458889826244,3.1675546818908438,3.330473771091682,3.2109927429136897,3.3063547554522095,0.06838287085594776,0.06825654756511482,0.0035884909112404396,0.052476458889826244,0.06599072253939259,0.0693848702310767,0.06689568214403521,0.06888239073858769,393216.0,786432.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,64,30,30,5023776.552425074,5094708.665039138,329497.1339153348,0.06558753767746302,4913500.080871547,5216809.517578358,4990078.932983754,5168202.200684258,321521699.35520476,326061354.5625048,21087816.57058143,0.06558753767746302,314464005.175779,333875809.1250149,319365051.71096027,330764940.8437925,68703386.29218787,68648763.86718959,1537987.160474175,0.022385900367898698,67549233.73437494,69731520.60156018,68231523.07811983,69548987.04687418,306.62698684235073,310.95633941889275,20.110909052449635,0.06558753767746302,299.8962451703825,318.4087840318822,304.5702473744967,315.44202885035753,3.2758120751849287,3.2158858330766806,0.22982566175467356,0.07015837797768032,3.1406339005749566,3.334487584394435,3.170197697016504,3.2837637082993485,0.05118456367476451,0.050248216141823135,0.0035910259649167744,0.07015837797768032,0.0490724046964837,0.052101368506163044,0.049534339015882875,0.05130880794217732,524288.0,1048576.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,1,30,30,28651.786833953225,28547.510736318633,258.7172480587622,0.009029707276482125,28466.625483305805,28843.40919373487,28519.669847751178,28714.0330728403,28651.786833953225,28547.510736318633,258.7172480587622,0.009029707276482125,28466.625483305805,28843.40919373487,28519.669847751178,28714.0330728403,28491.815099403575,28469.758288761703,172.08217918079183,0.0060397057393649185,28381.07749899164,28595.880049344934,28417.878445073715,28537.402673802593,27.980260580032446,27.878428453436165,0.2526535625573847,0.009029707276482116,27.79943894854082,28.167391790756707,27.85124008569451,28.041047922695604,35.742281969618524,35.870028092892746,0.32086588370981856,0.008977207554418583,35.50205293582402,35.97194900607138,35.66204891524491,35.905043973738145,35.742281969618524,35.870028092892746,0.32086588370981856,0.008977207554418583,35.50205293582402,35.97194900607138,35.66204891524491,35.905043973738145,512.0,1024.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,2,30,30,91372.30072443672,89308.61792693629,4029.234880207132,0.04409689641457774,88317.6506559766,94866.96952158834,88519.2522504713,92765.7836933874,182744.60144887344,178617.23585387258,8058.469760414264,0.04409689641457774,176635.3013119532,189733.93904317668,177038.5045009426,185531.5673867748,181049.68383059985,176714.4282407604,8343.798347228705,0.046085683060543906,174774.32175923386,188074.60673870152,175156.25938783563,184592.35146606585,89.23076242620773,87.21544719427374,3.934799687702279,0.04409689641457775,86.24770571872713,92.6435249234261,86.44458227585088,90.59158563807364,11.227007541650115,11.465858794710696,0.47222026298168795,0.042061097868674124,10.794456991402821,11.594516539982514,11.03994398281181,11.568107123676286,5.613503770825058,5.732929397355348,0.23611013149084398,0.042061097868674124,5.397228495701411,5.797258269991257,5.519971991405905,5.784053561838143,1024.0,2048.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,4,30,30,185637.1431899018,181678.10590622303,11913.509997604024,0.06417632696176984,175501.06170437668,198999.1242361838,180609.44157336163,184072.4408096269,742548.5727596072,726712.4236248921,47654.039990416095,0.06417632696176984,702004.2468175067,795996.4969447352,722437.7662934465,736289.7632385076,738624.3775967679,723117.6064155251,47197.14692606386,0.06389871273898014,698657.1202900903,791860.853360445,718367.6929735921,733844.1384928159,181.28627264638848,177.42002529904593,11.634287107035188,0.06417632696176989,171.38775557068035,194.33508226189824,176.376407786486,179.7582429781513,5.537271605490759,5.636342798543925,0.3409834310740487,0.06157968316669341,5.154778910834663,5.83472308614712,5.5630274311304895,5.6696940260848425,1.3843179013726898,1.4090856996359813,0.08524585776851218,0.06157968316669341,1.2886947277086658,1.45868077153678,1.3907568577826224,1.4174235065212106,2048.0,4096.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,8,30,30,221539.25550448475,218145.75187661944,7778.026426177037,0.0351090212362819,214800.38051467724,227970.21520746732,216225.61084945354,227343.6768152321,1772314.044035878,1745166.0150129555,62224.2114094163,0.0351090212362819,1718403.044117418,1823761.7216597386,1729804.8867956284,1818749.4145218567,1765095.7970588256,1740543.4077818864,61928.31842097546,0.03508496169112546,1711394.0762867131,1814946.1099876463,1723878.8859221258,1810288.2558211028,216.3469292035984,213.03296081701117,7.595728931813512,0.035109021236281894,209.7659965963645,222.6271632885423,211.1578230951695,222.01530938987509,4.627643636812842,4.69410948492404,0.16029594360236574,0.0346387829709301,4.491818174414952,4.767218475215676,4.50419424386107,4.7358392582216995,0.5784554546016053,0.586763685615505,0.020036992950295717,0.0346387829709301,0.561477271801869,0.5959023094019595,0.5630242804826338,0.5919799072777124,4096.0,8192.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,12,30,30,329098.8987908414,340146.9464460149,23238.806534423544,0.07061344361772828,311285.73327198054,345139.2366830094,314280.84705886536,343976.5298609698,3949186.785490098,4081763.357352179,278865.67841308255,0.07061344361772827,3735428.7992637665,4141670.840196113,3771370.164706384,4127718.358331638,3881305.904607827,4002890.3862745324,311190.1681245549,0.08017666624913916,3647575.8779410147,4110427.9188723983,3690692.858333262,4099477.259803846,321.38564335043117,332.17475238868644,22.69414700627299,0.07061344361772824,303.9899738984185,337.0500358232514,306.9148897059231,335.9145799423534,3.127186559886726,3.010479358396844,0.2297684442978012,0.07347449213459269,2.9669250196994676,3.2895821929826035,2.9769473284892776,3.2582619657508416,0.26059887999056053,0.2508732798664037,0.019147370358150097,0.07347449213459266,0.24724375164162227,0.27413184941521695,0.24807894404077313,0.27152183047923684,6144.0,12288.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,16,30,30,313208.5131456877,313911.49240156705,9216.346923438574,0.02942559520772549,307282.2186296646,320015.409179592,311509.1161441154,316848.22872970684,5011336.210331003,5022583.878425073,147461.55077501718,0.02942559520772549,4916515.498074634,5120246.546873472,4984145.858305846,5069571.659675309,3871396.2793379244,3883008.5064214068,118280.32506822994,0.030552368327547683,3770579.8488869183,3957997.6444778517,3841833.828339123,3917643.4537671795,305.86768861883564,306.5541917984053,9.000338792420475,0.029425595207725468,300.0802916305319,312.5150480269453,304.2081212344877,309.4220983688544,3.2721397777498127,3.2620994649583195,0.09681790683487757,0.029588560822868443,3.1998816482901966,3.33244267074903,3.2318455900964773,3.287223240952792,0.2045087361093633,0.20388121655989497,0.006051119177179848,0.029588560822868443,0.1999926030181373,0.20827766692181438,0.20199034938102983,0.2054514525595495,8192.0,16384.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,24,30,30,316230.13277390023,316433.9541665883,12910.885427563559,0.04082749899357202,308879.73740345,325325.5464216656,313592.5369019647,323218.2440393391,7589523.186573606,7594414.899998119,309861.2502615254,0.04082749899357202,7413113.6976828,7807813.114119974,7526220.885647153,7757237.856944138,4137018.003703761,4154836.3527779216,116822.15551216065,0.02823825166039232,4067059.182175908,4213387.914814876,4104101.545370551,4196436.852314889,308.81848903701194,309.0175333658089,12.60828655035504,0.04082749899357203,301.64036855805665,317.7007289274078,306.2427118183249,315.64281644466706,3.2434616629230235,3.236064752774073,0.13478362550213452,0.041555485931246326,3.1476237495580097,3.3152663485771083,3.1681404892085965,3.2653898889012347,0.135144235955126,0.1348360313655864,0.005615984395922273,0.04155548593124633,0.13115098956491705,0.13813609785737951,0.13200585371702483,0.1360579120375514,12288.0,24576.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,32,30,30,317557.72093959333,321140.5312787212,18014.88371336386,0.05672947790424122,310770.3757969387,325566.99816176825,316213.7087259013,325142.1446030686,10161847.070066987,10276497.000919078,576476.2788276435,0.05672947790424122,9944652.02550204,10418143.941176584,10118838.679228842,10404548.627298195,4192747.6784007824,4171418.8451288254,116587.00989748685,0.02780682713107029,4141328.5696233357,4275652.839154672,4149042.38556987,4241854.031709533,310.1149618550716,313.61380007687615,17.59265987633189,0.05672947790424121,303.48669511419797,317.9365216423518,308.802449927638,317.52162558893417,3.2354714613472746,3.188635714851557,0.19911560852469415,0.06154145103841556,3.1452819934116825,3.295043696638656,3.1493940287852866,3.2383302596764807,0.10110848316710233,0.09964486608911116,0.006222362766396692,0.06154145103841556,0.09829006229411508,0.102970115519958,0.09841856339954021,0.10119782061489002,16384.0,32768.0
libVentra_deque_concurrent_deque_benchmark.json,deque,mmap,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,48,30,30,312622.19679132267,313922.71011656034,19234.138369090248,0.06152518460462729,307522.4544270537,322964.26558253233,310451.6906985803,319813.5845693636,15005865.445983486,15068290.085594896,923238.6417163317,0.06152518460462728,14761077.812498577,15502284.747961551,14901681.153531855,15351052.059329454,4204423.602385264,4281508.89583339,245850.75316556744,0.05847430621074689,4211542.932291472,4320445.254076391,4238145.759963771,4305816.185688637,305.295114054026,306.56514659820346,18.783338251064702,0.061525184604627324,300.31489690141956,315.39479060794173,303.1754791978323,312.31795368101916,3.288574314188218,3.261958500443682,0.2204505972491356,0.06703530958629215,3.170634183697155,3.3298382699478477,3.2018707108326607,3.2986933445540063,0.06851196487892122,0.06795746875924338,0.0045927207760236574,0.06703530958629213,0.06605487882702404,0.0693716306239135,0.06670563980901377,0.06872277801154181,24576.0,49152.0
