source,name,family,implementation,workload,operations_kind,operations,threads,repetition,expected_repetitions,error_occurred,error_message,iterations,reported_real_time_ns,wall_time_ns,cpu_time_ns,effective_batch_items,logical_operations,ns_per_operation,throughput_total_ops_per_second,throughput_total_mops,throughput_per_thread_mops,google_items_per_second,bytes_per_second
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,17,30,False,,67636,5169.70387072029,5169.70387072029,5156.26851085222,512.0,1024.0,5.048538936250283,198077109.561273,198.077109561273,198.077109561273,198077109.561273,6338467505.960736
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,18,30,False,,67636,5166.915740142207,5166.915740142207,5154.540215269964,512.0,1024.0,5.045816152482624,198183994.37878522,198.18399437878523,198.18399437878523,198183994.37878522,6341887820.121127
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,19,30,False,,67636,5162.992474425414,5162.992474425414,5149.647244071226,512.0,1024.0,5.0419848383060675,198334590.85449478,198.3345908544948,198.3345908544948,198334590.85449478,6346706907.343833
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,20,30,False,,67636,5167.7005736596275,5167.7005736596275,5155.412605712933,512.0,1024.0,5.04658259146448,198153895.60677093,198.15389560677093,198.15389560677093,198153895.60677093,6340924659.41667
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,21,30,False,,67636,5159.365914600233,5159.365914600233,5146.730675971388,512.0,1024.0,5.03844327597679,198474001.83465052,198.47400183465052,198.47400183465052,198474001.83465052,6351168058.708817
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,22,30,False,,67636,5155.162250870826,5155.162250870826,5142.435566857865,512.0,1024.0,5.034338135616041,198635843.09631044,198.63584309631042,198.63584309631042,198635843.09631044,6356346979.081934
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,23,30,False,,67636,5161.915754924135,5161.915754924135,5149.6095126856035,512.0,1024.0,5.0409333544181,198375961.293667,198.375961293667,198.375961293667,198375961.293667,6348030761.397344
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,24,30,False,,67636,5156.511887160136,5156.511887160136,5144.368058430455,512.0,1024.0,5.0356561398048205,198583853.272944,198.583853272944,198.583853272944,198583853.272944,6354683304.734208
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,25,30,False,,67636,5153.327532672416,5153.327532672416,5141.450618014081,512.0,1024.0,5.032546418625406,198706562.60596216,198.70656260596215,198.70656260596215,198706562.60596216,6358610003.390789
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,26,30,False,,67636,5180.701475544305,5180.701475544305,5167.954669111135,512.0,1024.0,5.0592787847112355,197656631.0245495,197.6566310245495,197.6566310245495,197656631.0245495,6325012192.785584
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,27,30,False,,67636,5155.133863619084,5155.133863619084,5142.951652965851,512.0,1024.0,5.034310413690512,198636936.9041207,198.63693690412072,198.63693690412072,198636936.9041207,6356381980.931863
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,28,30,False,,67636,5158.443920397417,5158.443920397417,5146.149772310614,512.0,1024.0,5.037542891013103,198509476.07493016,198.50947607493015,198.50947607493015,198509476.07493016,6352303234.397765
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:512/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,512.0,1,29,30,False,,67636,5163.474185343957,5163.474185343957,5151.298568809487,512.0,1024.0,5.042455259124958,198316087.82058582,198.3160878205858,198.3160878205858,198316087.82058582,6346114810.258746
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:1024/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,1024.0,1,0,30,False,,33934,10317.450639470917,10317.450639470917,10292.935492426484,1024.0,2048.0,5.037817695054159,198498647.73426455,198.49864773426455,198.49864773426455,198498647.73426455,6351956727.496466
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:1024/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,1024.0,1,1,30,False,,33934,10353.693994223933,10353.693994223933,10321.464165733516,1024.0,2048.0,5.055514645617154,197803798.44551405,197.80379844551405,197.80379844551405,197803798.44551405,6329721550.25645
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:1024/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,1024.0,1,2,30,False,,33934,10354.70495668308,10354.70495668308,10324.308982141762,1024.0,2048.0,5.05600827963041,197784486.23764896,197.78448623764896,197.78448623764896,197784486.23764896,6329103559.604767
libVentra_deque_concurrent_deque_benchmark.json,Arena_ConcurrentDequeNew_AllocateReleaseUnpublished/operations:1024/min_time:0.250/min_warmup_time:0.100/repeats:30/real_time/threads:1,arena,new/delete,AllocateReleaseUnpublished,operations,1024.0,1,3,30,False,,33934,10363.219779567797,10363.219779567797,10332.51320209823,1024.0,2048.0,5.060165907992089,197621978.84077033,197.62197884077034,197.62197884077034,197621978.84077033,6323903322.904651
